"","sitecode","year","month","surveyid","qcfs","elev","scaled_elev","ar","scaled_ar","ar8k","vol","vol8k"
"15","0022R",2007,10,"512",22000,883.67,0.549402823018453,775.637500000012,0.259117385818711,2709.76249999995,905.882774999773,3479.60664250003
"16","0022R",2007,10,"512",23000,883.85,0.581976112920745,755.050000000003,0.251231173283604,2709.76249999995,823.369634374627,3479.60664250003
"17","0022R",2007,10,"512",24000,884.025,0.61364458921462,733.993750000009,0.243165402175298,2709.76249999995,738.66317187465,3479.60664250003
"18","0022R",2007,10,"512",25000,884.196,0.644589214621795,711.157500000001,0.234417787311676,2709.76249999995,654.484446874587,3479.60664250003
"19","0022R",2007,10,"512",26000,884.361,0.674448063698879,687.173749999987,0.225230613060849,2709.76249999995,574.235444530845,3479.60664250003
"20","0022R",2007,10,"512",27000,884.521,0.703402099167567,661.030625000014,0.215216272316145,2709.76249999995,498.01217546832,3479.60664250003
"21","0022R",2007,10,"512",28000,884.677,0.731632283749555,633.400625000009,0.204632371777228,2709.76249999995,426.160912968393,3479.60664250003
"22","0022R",2007,10,"512",29000,884.827,0.758776692001451,605.314375000016,0.193873700893731,2709.76249999995,359.331662968383,3479.60664250003
"23","0022R",2007,10,"512",30000,884.973,0.785197249366626,569.942500000005,0.18032421095978,2709.76249999995,297.377366249624,3479.60664250003
"24","0022R",2007,10,"512",31000,885.114,0.810712993123427,512.395000000019,0.158280164044721,2709.76249999995,242.331689999613,3479.60664250003
"25","0022R",2007,10,"512",32000,885.25,0.83532392327181,463.1875,0.139430823264088,2709.76249999995,195.341281249654,3479.60664250003
"26","0022R",2007,10,"512",33000,885.381,0.859030039811798,408.536250000005,0.118496208919993,2709.76249999995,155.395521718456,3479.60664250003
"27","0022R",2007,10,"512",34000,885.507,0.88183134274339,349.045000000042,0.0957075924547251,2709.76249999995,122.689832968492,3479.60664250003
"28","0022R",2007,10,"512",35000,885.628,0.903727832066607,291.757500000007,0.0737631406949175,2709.76249999995,96.8832690622658,3479.60664250003
"29","0022R",2007,10,"512",36000,885.744,0.924719507781407,244.299999999988,0.055584151920912,2709.76249999995,77.5216781248164,3479.60664250003
"30","0022R",2007,10,"512",37000,885.855,0.944806369887812,201.296875,0.0391114484152146,2709.76249999995,62.7749296873517,3479.60664250003
"31","0022R",2007,10,"512",38000,885.962,0.964169381107495,162.014999999956,0.0240642005693017,2709.76249999995,51.7300712498836,3479.60664250003
"32","0022R",2007,10,"512",39000,886.063,0.982446615997108,125.839999999967,0.0102070669466039,2709.76249999995,44.1340868749248,3479.60664250003
"33","0022R",2007,10,"512",40000,886.16,1,99.1937500000058,0,2709.76249999995,38.8738249999442,3479.60664250003
"34","0022R",2008,2,"513",8000,880.634,0,2682.26000000001,1,2682.26000000001,3242.95245937118,3242.95245937118
"35","0022R",2008,2,"513",9000,880.882,0.0448787549764632,2494.85000000009,0.927247070652304,2682.26000000001,2876.93053937145,3242.95245937118
"36","0022R",2008,2,"513",10000,881.126,0.0890336590662262,2331.5625,0.863858543087746,2682.26000000001,2542.88907124661,3242.95245937118
"37","0022R",2008,2,"513",11000,881.365,0.132283749547593,2172.171875,0.8019827900366,2682.26000000001,2240.88227499672,3242.95245937118
"38","0022R",2008,2,"513",12000,881.599,0.174629026420565,2023.98624999996,0.74445683994868,2682.26000000001,1965.41742921562,3242.95245937118
"39","0022R",2008,2,"513",13000,881.829,0.216250452406794,1714.97250000015,0.62449709649202,2682.26000000001,1726.66586952889,3242.95245937118
"40","0022R",2008,2,"513",14000,882.053,0.256786102062974,1377.54625000001,0.493507564843075,2682.26000000001,1561.07618327939,3242.95245937118
"41","0022R",2008,2,"513",15000,882.272,0.296416938110758,1165.19125000003,0.411070937599943,2682.26000000001,1446.09547718609,3242.95245937118
"42","0022R",2008,2,"513",16000,882.487,0.3353239232718,991.464999999967,0.343630066824101,2682.26000000001,1360.26335078018,3242.95245937118
"43","0022R",2008,2,"513",17000,882.696,0.373145132102792,881.475000000006,0.300931733229555,2682.26000000001,1284.80110031145,3242.95245937118
"44","0022R",2008,2,"513",18000,882.901,0.410242490047043,853.103124999994,0.289917715742023,2682.26000000001,1208.66862562386,3242.95245937118
"45","0022R",2008,2,"513",19000,883.1,0.446254071661243,831.793749999997,0.281645374597906,2682.26000000001,1131.36821406125,3242.95245937118
"46","0022R",2008,2,"513",20000,883.295,0.481541802388702,811.656250000015,0.27382795762582,2682.26000000001,1050.8305679675,3242.95245937118
"47","0022R",2008,2,"513",21000,883.485,0.515924719507786,792.315625000003,0.2663198890907,2682.26000000001,970.426742967276,3242.95245937118
"48","0022R",2008,2,"513",22000,883.67,0.549402823018453,772.625,0.258675949869539,2682.26000000001,889.701384373649,3242.95245937118
"49","0022R",2008,2,"513",23000,883.85,0.581976112920745,752.787500000006,0.250974993485487,2682.26000000001,807.644493748492,3242.95245937118
"50","0022R",2008,2,"513",24000,884.025,0.61364458921462,731.015625,0.242523108934807,2682.26000000001,723.43543749844,3242.95245937118
"51","0022R",2008,2,"513",25000,884.196,0.644589214621795,706.9375,0.233175933613582,2682.26000000001,639.896156248346,3242.95245937118
"52","0022R",2008,2,"513",26000,884.361,0.674448063698879,679.241250000021,0.222424195075374,2682.26000000001,560.710591404757,3242.95245937118
"53","0022R",2008,2,"513",27000,884.521,0.703402099167567,649.045000000013,0.210701951636834,2682.26000000001,486.160728592251,3242.95245937118
"54","0022R",2008,2,"513",28000,884.677,0.731632283749555,617.489999999991,0.198452238784962,2682.26000000001,416.573028592276,3242.95245937118
"55","0022R",2008,2,"513",29000,884.827,0.758776692001451,585.40625,0.185997264146685,2682.26000000001,352.442266092286,3242.95245937118
"56","0022R",2008,2,"513",30000,884.973,0.785197249366626,550.471250000002,0.172435428669588,2682.26000000001,293.539800623723,3242.95245937118
"57","0022R",2008,2,"513",31000,885.114,0.810712993123427,508.294999999984,0.156062525748701,2682.26000000001,240.174938123731,3242.95245937118
"58","0022R",2008,2,"513",32000,885.25,0.83532392327181,460.987500000047,0.137697661519935,2682.26000000001,193.535343748808,3242.95245937118
"59","0022R",2008,2,"513",33000,885.381,0.859030039811798,400.486250000016,0.114210957679684,2682.26000000001,154.303646717744,3242.95245937118
"60","0022R",2008,2,"513",34000,885.507,0.88183134274339,343.020625000005,0.091902689414656,2682.26000000001,122.767001717963,3242.95245937118
"61","0022R",2008,2,"513",35000,885.628,0.903727832066607,290.867499999993,0.071656744062812,2682.26000000001,97.5229574993136,3242.95245937118
"62","0022R",2008,2,"513",36000,885.744,0.924719507781407,244.117499999993,0.0535083024267931,2682.26000000001,78.2405906244676,3242.95245937118
"63","0022R",2008,2,"513",37000,885.855,0.944806369887812,201.515625,0.036970171046636,2682.26000000001,63.4238359370793,3242.95245937118
"64","0022R",2008,2,"513",38000,885.962,0.964169381107495,160.989999999991,0.0212380439861899,2682.26000000001,52.3831962496624,3242.95245937118
"65","0022R",2008,2,"513",39000,886.063,0.982446615997108,129.751250000001,0.00911110000422212,2682.26000000001,44.7222337497587,3242.95245937118
"66","0022R",2008,2,"513",40000,886.16,1,106.28125,0,2682.26000000001,38.8618249998035,3242.95245937118
"67","0022R",2008,3,"514",8000,880.634,0,2495.59499999997,1,2495.59499999997,4052.28091749665,4052.28091749665
"68","0022R",2008,3,"514",9000,880.882,0.0448787549764632,2324.31500000006,0.927723515439967,2495.59499999997,3734.69123374694,4052.28091749665
"69","0022R",2008,3,"514",10000,881.126,0.0890336590662262,2177.46250000002,0.865754911698372,2495.59499999997,3446.41650437191,4052.28091749665
"70","0022R",2008,3,"514",11000,881.365,0.132283749547593,2054.32500000001,0.813793529064576,2495.59499999997,3181.69525937189,4052.28091749665
"71","0022R",2008,3,"514",12000,881.599,0.174629026420565,1957.95999999996,0.773129566928689,2495.59499999997,2933.03291984077,4052.28091749665
"72","0022R",2008,3,"514",13000,881.829,0.216250452406794,1855.43187500007,0.729864898295294,2495.59499999997,2694.71479140338,4052.28091749665
"73","0022R",2008,3,"514",14000,882.053,0.256786102062974,1519.82500000001,0.588245998720358,2495.59499999997,2494.1680239042,4052.28091749665
"74","0022R",2008,3,"514",15000,882.272,0.296416938110758,1427.73624999996,0.549386522321858,2495.59499999997,2339.52501781064,4052.28091749665
"75","0022R",2008,3,"514",16000,882.487,0.3353239232718,1366.60125000001,0.523588864197288,2495.59499999997,2189.25552890415,4052.28091749665
"76","0022R",2008,3,"514",17000,882.696,0.373145132102792,1301.71999999997,0.496210368962201,2495.59499999997,2032.56901593518,4052.28091749665
"77","0022R",2008,3,"514",18000,882.901,0.410242490047043,1235.60312500002,0.468310466492013,2495.59499999997,1877.76207874785,4052.28091749665
"78","0022R",2008,3,"514",19000,883.1,0.446254071661243,1173.72499999998,0.442199225563872,2495.59499999997,1732.79254218517,4052.28091749665
"79","0022R",2008,3,"514",20000,883.295,0.481541802388702,1119.77500000002,0.419433483258802,2495.59499999997,1592.67270859156,4052.28091749665
"80","0022R",2008,3,"514",21000,883.485,0.515924719507786,1044.56562499999,0.387696740901477,2495.59499999997,1462.58807109157,4052.28091749665
"81","0022R",2008,3,"514",22000,883.67,0.549402823018453,977.912499999977,0.35957055243847,2495.59499999997,1343.55877499795,4052.28091749665
"82","0022R",2008,3,"514",23000,883.85,0.581976112920745,927.850000000006,0.338445251712837,2495.59499999997,1231.06863437302,4052.28091749665
"83","0022R",2008,3,"514",24000,884.025,0.61364458921462,886.231249999983,0.32088303229559,2495.59499999997,1121.56435937283,4052.28091749665
"84","0022R",2008,3,"514",25000,884.196,0.644589214621795,852.252499999973,0.306544728934157,2495.59499999997,1015.65232031036,4052.28091749665
"85","0022R",2008,3,"514",26000,884.361,0.674448063698879,822.374374999985,0.293936801328801,2495.59499999997,915.139067497919,4052.28091749665
"86","0022R",2008,3,"514",27000,884.521,0.703402099167567,796.241249999992,0.282909183360746,2495.59499999997,819.319951404119,4052.28091749665
"87","0022R",2008,3,"514",28000,884.677,0.731632283749555,772.008750000008,0.272683588357823,2495.59499999997,727.489554216736,4052.28091749665
"88","0022R",2008,3,"514",29000,884.827,0.758776692001451,749.332500000019,0.263114697459851,2495.59499999997,640.66424202919,4052.28091749665
"89","0022R",2008,3,"514",30000,884.973,0.785197249366626,727.202499999999,0.253776312340072,2495.59499999997,557.608616872982,4052.28091749665
"90","0022R",2008,3,"514",31000,885.114,0.810712993123427,706.600000000006,0.245082499442195,2495.59499999997,478.436663122964,4052.28091749665
"91","0022R",2008,3,"514",32000,885.25,0.83532392327181,685.950000000012,0.236368642563604,2495.59499999997,403.304312497959,4052.28091749665
"92","0022R",2008,3,"514",33000,885.381,0.859030039811798,657.168125000026,0.224223308934188,2495.59499999997,332.531912341772,4052.28091749665
"93","0022R",2008,3,"514",34000,885.507,0.88183134274339,615.535625000019,0.206655287312004,2495.59499999997,267.526176091924,4052.28091749665
"94","0022R",2008,3,"514",35000,885.628,0.903727832066607,579.631249999977,0.191504411521898,2495.59499999997,208.353643123177,4052.28091749665
"95","0022R",2008,3,"514",36000,885.744,0.924719507781407,545.092500000028,0.176929800177342,2495.59499999997,154.726215623377,4052.28091749665
"96","0022R",2008,3,"514",37000,885.855,0.944806369887812,503.125,0.159220415743802,2495.59499999997,106.316179685935,4052.28091749665
"97","0022R",2008,3,"514",38000,885.962,0.964169381107495,418.34999999986,0.123447184901964,2495.59499999997,64.8543962486438,4052.28091749665
"98","0022R",2008,3,"514",39000,886.063,0.982446615997108,267.736250000075,0.0598914143718736,2495.59499999997,37.1777149992122,4052.28091749665
"99","0022R",2008,3,"514",40000,886.16,1,125.806250000023,0,2495.59499999997,24.8791999997193,4052.28091749665
"100","0022R",2008,5,"515",8000,880.634,0,2445.39500000002,1,2445.39500000002,3587.6507925,3587.6507925
"101","0022R",2008,5,"515",9000,880.882,0.0448787549764632,2280.64000000001,0.92807660972813,2445.39500000002,3268.72185874986,3587.6507925
"102","0022R",2008,5,"515",10000,881.126,0.0890336590662262,2091.28999999992,0.845416332662276,2445.39500000002,2981.52455437451,3587.6507925
"103","0022R",2008,5,"515",11000,881.365,0.132283749547593,1804.75625000009,0.720330728417795,2445.39500000002,2740.9362593746,3587.6507925
"104","0022R",2008,5,"515",12000,881.599,0.174629026420565,1521.21624999994,0.596552038376847,2445.39500000002,2562.83191984356,3587.6507925
"105","0022R",2008,5,"515",13000,881.829,0.216250452406794,1385.61750000005,0.537356737374635,2445.39500000002,2420.46072265587,3587.6507925
"106","0022R",2008,5,"515",14000,882.053,0.256786102062974,1311.29312499997,0.504910614162328,2445.39500000002,2289.64141765586,3587.6507925
"107","0022R",2008,5,"515",15000,882.272,0.296416938110758,1250.14625000002,0.478217096183958,2445.39500000002,2165.13096781215,3587.6507925
"108","0022R",2008,5,"515",16000,882.487,0.3353239232718,1213.964375,0.462421987590017,2445.39500000002,2039.85451015586,3587.6507925
"109","0022R",2008,5,"515",17000,882.696,0.373145132102792,1186.19624999999,0.450299880877061,2445.39500000002,1900.84147843707,3587.6507925
"110","0022R",2008,5,"515",18000,882.901,0.410242490047043,1150.34625,0.434649651498615,2445.39500000002,1756.16072249948,3587.6507925
"111","0022R",2008,5,"515",19000,883.1,0.446254071661243,1102.23749999999,0.413647894940436,2445.39500000002,1616.22516718693,3587.6507925
"112","0022R",2008,5,"515",20000,883.295,0.481541802388702,1047.74375000002,0.38985878232701,2445.39500000002,1480.35945859319,3587.6507925
"113","0022R",2008,5,"515",21000,883.485,0.515924719507786,987.434374999953,0.363530872914959,2445.39500000002,1353.09157109307,3587.6507925
"114","0022R",2008,5,"515",22000,883.67,0.549402823018453,926.025000000023,0.336722761206838,2445.39500000002,1234.4652749995,3587.6507925
"115","0022R",2008,5,"515",23000,883.85,0.581976112920745,869.350000000006,0.311981429267538,2445.39500000002,1123.01767499943,3587.6507925
"116","0022R",2008,5,"515",24000,884.025,0.61364458921462,827.871874999983,0.293874255754613,2445.39500000002,1017.00673749927,3587.6507925
"117","0022R",2008,5,"515",25000,884.196,0.644589214621795,796.619999999995,0.280231326542439,2445.39500000002,916.210231561912,3587.6507925
"118","0022R",2008,5,"515",26000,884.361,0.674448063698879,767.074999999983,0.267333529415898,2445.39500000002,821.322099686891,3587.6507925
"119","0022R",2008,5,"515",27000,884.521,0.703402099167567,738.563124999986,0.254886740468628,2445.39500000002,731.656525311933,3587.6507925
"120","0022R",2008,5,"515",28000,884.677,0.731632283749555,710.216874999984,0.242512254707989,2445.39500000002,647.056371874351,3587.6507925
"121","0022R",2008,5,"515",29000,884.827,0.758776692001451,682.609999999986,0.230460541286172,2445.39500000002,568.060248280701,3587.6507925
"122","0022R",2008,5,"515",30000,884.973,0.785197249366626,655.070000000007,0.21843802198123,2445.39500000002,493.840284374426,3587.6507925
"123","0022R",2008,5,"515",31000,885.114,0.810712993123427,627.274999999994,0.206304183053079,2445.39500000002,424.340396249376,3587.6507925
"124","0022R",2008,5,"515",32000,885.25,0.83532392327181,600.337500000023,0.194544683642157,2445.39500000002,359.5941031244,3587.6507925
"125","0022R",2008,5,"515",33000,885.381,0.859030039811798,572.080000000016,0.182208941475863,2445.39500000002,299.586603280681,3587.6507925
"126","0022R",2008,5,"515",34000,885.507,0.88183134274339,541.341249999998,0.168790015721132,2445.39500000002,244.238764843205,3587.6507925
"127","0022R",2008,5,"515",35000,885.628,0.903727832066607,511.981249999983,0.155972979889849,2445.39500000002,193.483312811877,3587.6507925
"128","0022R",2008,5,"515",36000,885.744,0.924719507781407,481.234999999986,0.142550780028563,2445.39500000002,147.362820624432,3587.6507925
"129","0022R",2008,5,"515",37000,885.855,0.944806369887812,445.3125,0.126868900953329,2445.39500000002,105.654644530732,3587.6507925
"130","0022R",2008,5,"515",38000,885.962,0.964169381107495,385.767499999958,0.100874677568658,2445.39500000002,69.2461212495109,3587.6507925
"131","0022R",2008,5,"515",39000,886.063,0.982446615997108,278.13437500014,0.0538877014189653,2445.39500000002,42.621818124695,3587.6507925
"132","0022R",2008,5,"515",40000,886.16,1,154.693750000093,0,2445.39500000002,27.7650749998429,3587.6507925
"133","0022R",2008,10,"516",8000,880.634,0,2083.41249999998,1,2083.41249999998,3196.03956437483,3196.03956437483
"134","0022R",2008,10,"516",9000,880.882,0.0448787549764632,1946.75250000006,0.928221255642227,2083.41249999998,2971.03378062486,3196.03956437483
"135","0022R",2008,10,"516",10000,881.126,0.0890336590662262,1771.77750000008,0.836318096019753,2083.41249999998,2774.19097624975,3196.03956437483
"136","0022R",2008,10,"516",11000,881.365,0.132283749547593,1641.15312499995,0.767709478867448,2083.41249999998,2605.33296249982,3196.03956437483
"137","0022R",2008,10,"516",12000,881.599,0.174629026420565,1550.390625,0.720037751333619,2083.41249999998,2449.94311046856,3196.03956437483
"138","0022R",2008,10,"516",13000,881.829,0.216250452406794,1481.44,0.683822404595828,2083.41249999998,2300.22828203102,3196.03956437483
"139","0022R",2008,10,"516",14000,882.053,0.256786102062974,1419.5575,0.651319491177687,2083.41249999998,2154.17140828096,3196.03956437483
"140","0022R",2008,10,"516",15000,882.272,0.296416938110758,1213.42999999993,0.543053918752543,2083.41249999998,2026.95700218732,3196.03956437483
"141","0022R",2008,10,"516",16000,882.487,0.3353239232718,1090.7775,0.478632416906042,2083.41249999998,1930.59441328095,3196.03956437483
"142","0022R",2008,10,"516",17000,882.696,0.373145132102792,1055.3,0.459998358637683,2083.41249999998,1826.61841281218,3196.03956437483
"143","0022R",2008,10,"516",18000,882.901,0.410242490047043,1028.96375000001,0.446165613459189,2083.41249999998,1716.11743187462,3196.03956437483
"144","0022R",2008,10,"516",19000,883.1,0.446254071661243,1006.09999999999,0.434156750102593,2083.41249999998,1605.57946406212,3196.03956437483
"145","0022R",2008,10,"516",20000,883.295,0.481541802388702,983.300000000003,0.42218137053756,2083.41249999998,1493.01700546837,3196.03956437483
"146","0022R",2008,10,"516",21000,883.485,0.515924719507786,956.021874999977,0.407853918752565,2083.41249999998,1382.13068046822,3196.03956437483
"147","0022R",2008,10,"516",22000,883.67,0.549402823018453,916.775000000023,0.387240049240894,2083.41249999998,1274.30732187466,3196.03956437483
"148","0022R",2008,10,"516",23000,883.85,0.581976112920745,873.662500000006,0.364595814526072,2083.41249999998,1169.80243124953,3196.03956437483
"149","0022R",2008,10,"516",24000,884.025,0.61364458921462,836.596875000017,0.345127615921236,2083.41249999998,1067.4068749994,3196.03956437483
"150","0022R",2008,10,"516",25000,884.196,0.644589214621795,809.558749999997,0.330926220763244,2083.41249999998,967.338554686925,3196.03956437483
"151","0022R",2008,10,"516",26000,884.361,0.674448063698879,784.600000000006,0.317816988100138,2083.41249999998,871.545929530694,3196.03956437483
"152","0022R",2008,10,"516",27000,884.521,0.703402099167567,759.917499999981,0.304852851867052,2083.41249999998,779.971398280759,3196.03956437483
"153","0022R",2008,10,"516",28000,884.677,0.731632283749555,734.763124999998,0.291640869922046,2083.41249999998,692.516156874422,3196.03956437483
"154","0022R",2008,10,"516",29000,884.827,0.758776692001451,709.578125,0.278412802626192,2083.41249999998,610.227428124403,3196.03956437483
"155","0022R",2008,10,"516",30000,884.973,0.785197249366626,684.412500000006,0.26519491177679,2083.41249999998,532.321607968188,3196.03956437483
"156","0022R",2008,10,"516",31000,885.114,0.810712993123427,659.999999999971,0.252372589249074,2083.41249999998,458.716956249438,3196.03956437483
"157","0022R",2008,10,"516",32000,885.25,0.83532392327181,634.387500000012,0.238919983586395,2083.41249999998,389.642574999423,3196.03956437483
"158","0022R",2008,10,"516",33000,885.381,0.859030039811798,601.488125000003,0.221640049240884,2083.41249999998,325.535267186875,3196.03956437483
"159","0022R",2008,10,"516",34000,885.507,0.88183134274339,567.538125000021,0.203808288879793,2083.41249999998,266.684228436963,3196.03956437483
"160","0022R",2008,10,"516",35000,885.628,0.903727832066607,534.798749999987,0.186612392285603,2083.41249999998,212.914593436988,3196.03956437483
"161","0022R",2008,10,"516",36000,885.744,0.924719507781407,499.14499999996,0.167885761181772,2083.41249999998,164.418096249457,3196.03956437483
"162","0022R",2008,10,"516",37000,885.855,0.944806369887812,461.078125,0.147891670086184,2083.41249999998,120.897265624488,3196.03956437483
"163","0022R",2008,10,"516",38000,885.962,0.964169381107495,408.617500000051,0.120337464095238,2083.41249999998,82.555871249584,3196.03956437483
"164","0022R",2008,10,"516",39000,886.063,0.982446615997108,311.616249999963,0.0693889208042602,2083.41249999998,52.8359556246724,3196.03956437483
"165","0022R",2008,10,"516",40000,886.16,1,179.506249999977,0,2083.41249999998,34.2464812498365,3196.03956437483
"166","0022R",2009,10,"517",8000,880.634,0,2087.60250000004,1,2087.60250000004,2973.6186768749,2973.6186768749
"167","0022R",2009,10,"517",9000,880.882,0.0448787549764632,1934.95250000001,0.914679082401887,2087.60250000004,2751.85909312486,2973.6186768749
"168","0022R",2009,10,"517",10000,881.126,0.0890336590662262,1807.73250000004,0.843571796867475,2087.60250000004,2551.75538874976,2973.6186768749
"169","0022R",2009,10,"517",11000,881.365,0.132283749547593,1726.61249999999,0.798231260768147,2087.60250000004,2367.51505624969,2973.6186768749
"170","0022R",2009,10,"517",12000,881.599,0.174629026420565,1622.0512499999,0.739788667940033,2087.60250000004,2190.75479171844,2973.6186768749
"171","0022R",2009,10,"517",13000,881.829,0.216250452406794,1359.09687500005,0.59281514313543,2087.60250000004,2041.64232578105,2973.6186768749
"172","0022R",2009,10,"517",14000,882.053,0.256786102062974,1065.32124999998,0.428614645965688,2087.60250000004,1955.21024578103,2973.6186768749
"173","0022R",2009,10,"517",15000,882.272,0.296416938110758,1011.28,0.398409280501249,2087.60250000004,1892.08793968736,2973.6186768749
"174","0022R",2009,10,"517",16000,882.487,0.3353239232718,981.775625000009,0.3819183512634,2087.60250000004,1825.06715703098,2973.6186768749
"175","0022R",2009,10,"517",17000,882.696,0.373145132102792,958.882499999992,0.36912265894968,2087.60250000004,1741.80900031229,2973.6186768749
"176","0022R",2009,10,"517",18000,882.901,0.410242490047043,937.694375000006,0.357279945112916,2087.60250000004,1650.05882562464,2973.6186768749
"177","0022R",2009,10,"517",19000,883.1,0.446254071661243,917.581249999988,0.346038082808515,2087.60250000004,1557.01746406214,2973.6186768749
"178","0022R",2009,10,"517",20000,883.295,0.481541802388702,897.390625,0.334752903300633,2087.60250000004,1461.05297421839,2973.6186768749
"179","0022R",2009,10,"517",21000,883.485,0.515924719507786,877.15625,0.323443270532706,2087.60250000004,1365.64096171828,2973.6186768749
"180","0022R",2009,10,"517",22000,883.67,0.549402823018453,857.487500000017,0.312449783483861,2087.60250000004,1270.27900937456,2973.6186768749
"181","0022R",2009,10,"517",23000,883.85,0.581976112920745,837.212500000009,0.301117444117322,2087.60250000004,1174.15024374943,2973.6186768749
"182","0022R",2009,10,"517",24000,884.025,0.61364458921462,812.800000000017,0.287472525015698,2087.60250000004,1076.41978124954,2973.6186768749
"183","0022R",2009,10,"517",25000,884.196,0.644589214621795,783.785000000003,0.271255122957984,2087.60250000004,980.177454686898,2973.6186768749
"184","0022R",2009,10,"517",26000,884.361,0.674448063698879,754.646249999991,0.254968553107589,2087.60250000004,888.60496546817,2973.6186768749
"185","0022R",2009,10,"517",27000,884.521,0.703402099167567,725.989375000005,0.238951318449922,2087.60250000004,801.884328280692,2973.6186768749
"186","0022R",2009,10,"517",28000,884.677,0.731632283749555,698.811249999999,0.223760603981554,2087.60250000004,719.723522811953,2973.6186768749
"187","0022R",2009,10,"517",29000,884.827,0.758776692001451,674.298125000001,0.210059442381838,2087.60250000004,642.672730624385,2973.6186768749
"188","0022R",2009,10,"517",30000,884.973,0.785197249366626,650.548125000001,0.196784815503653,2087.60250000004,569.69430984318,2973.6186768749
"189","0022R",2009,10,"517",31000,885.114,0.810712993123427,627.547499999986,0.183929038036696,2087.60250000004,500.814993749373,2973.6186768749
"190","0022R",2009,10,"517",32000,885.25,0.83532392327181,604.0625,0.170802528047897,2087.60250000004,435.969824999396,2973.6186768749
"191","0022R",2009,10,"517",33000,885.381,0.859030039811798,573.371249999997,0.153648216798417,2087.60250000004,375.664398436842,2973.6186768749
"192","0022R",2009,10,"517",34000,885.507,0.88183134274339,544.045625000028,0.137257196594453,2087.60250000004,320.154503436934,2973.6186768749
"193","0022R",2009,10,"517",35000,885.628,0.903727832066607,515.908749999973,0.121530606398923,2087.60250000004,269.036793436913,2973.6186768749
"194","0022R",2009,10,"517",36000,885.744,0.924719507781407,487.454999999987,0.105626904734293,2087.60250000004,222.308421249443,2973.6186768749
"195","0022R",2009,10,"517",37000,885.855,0.944806369887812,458.640625,0.089521638340486,2087.60250000004,179.590703124471,2973.6186768749
"196","0022R",2009,10,"517",38000,885.962,0.964169381107495,421.934999999939,0.0690057025002179,2087.60250000004,140.788096249453,2973.6186768749
"197","0022R",2009,10,"517",39000,886.063,0.982446615997108,368.232499999925,0.0389896751349171,2087.60250000004,107.606780624541,2973.6186768749
"198","0022R",2009,10,"517",40000,886.16,1,298.474999999977,0,2087.60250000004,80.4517937496421,2973.6186768749
"199","0022R",2011,10,"518",8000,880.634,0,2582.715,1,2582.715,3831.24159999983,3831.24159999983
"200","0022R",2011,10,"518",9000,880.882,0.0448787549764632,2578.22,0.998046524867696,2582.715,3468.98107999982,3831.24159999983
"201","0022R",2011,10,"518",10000,881.126,0.0890336590662262,2531.8175,0.977880533805009,2582.715,3102.94666187465,3831.24159999983
"202","0022R",2011,10,"518",11000,881.365,0.132283749547593,2362.578125,0.904331054279013,2582.715,2757.06218281179,3831.24159999983
"203","0022R",2011,10,"518",12000,881.599,0.174629026420565,2088.25937499991,0.785115290886314,2582.715,2452.62381359306,3831.24159999983
"204","0022R",2011,10,"518",13000,881.829,0.216250452406794,1719.84624999994,0.625007197871362,2582.715,2214.89879765618,3831.24159999983
"205","0022R",2011,10,"518",14000,882.053,0.256786102062974,1477.46562500001,0.51967137507049,2582.715,2045.83436765592,3831.24159999983
