"","sitecode","year","month","surveyid","qcfs","elev","scaled_elev","ar","scaled_ar","ar8k","vol","vol8k"
"107","0122R",2000,6,"1238",15000,610.682,0.292488145744948,3462.41750000021,0.682468621744374,5035.0625,1934.06440062413,3803.47873437451
"108","0122R",2000,6,"1238",16000,610.836,0.330920888445221,3112.98999999976,0.611916020441742,5035.0625,1730.31570093671,3803.47873437451
"109","0122R",2000,6,"1238",17000,610.987,0.368604941352621,2676.48062500008,0.523780793823422,5035.0625,1546.24058937444,3803.47873437451
"110","0122R",2000,6,"1238",18000,611.134,0.405290741202895,2276.14500000002,0.442949377470008,5035.0625,1407.19482499937,3803.47873437451
"111","0122R",2000,6,"1238",19000,611.278,0.441227851260295,1962.34999999986,0.379591303117698,5035.0625,1296.80304249929,3803.47873437451
"112","0122R",2000,6,"1238",20000,611.419,0.476416271524822,1809.25562499999,0.348680151588333,5035.0625,1189.54493937432,3803.47873437451
"113","0122R",2000,6,"1238",21000,611.556,0.510606438732223,1716.79249999998,0.330011002785469,5035.0625,1081.66003187431,3803.47873437451
"114","0122R",2000,6,"1238",22000,611.689,0.543798352882441,1629.33687500004,0.312352913933603,5035.0625,979.560120780719,3803.47873437451
"115","0122R",2000,6,"1238",23000,611.82,0.576491140504124,1544.81874999992,0.295287933140816,5035.0625,883.118335936859,3803.47873437451
"116","0122R",2000,6,"1238",24000,611.947,0.608185675068623,1468.29000000004,0.279836080075664,5035.0625,793.226817968185,3803.47873437451
"117","0122R",2000,6,"1238",25000,612.07,0.638881956575997,1393.72499999998,0.264780726057654,5035.0625,709.301796874381,3803.47873437451
"118","0122R",2000,6,"1238",26000,612.19,0.668829548290497,1309.625,0.247800168518416,5035.0625,631.136909374443,3803.47873437451
"119","0122R",2000,6,"1238",27000,612.307,0.698028450212124,1197.63437499991,0.22518823924767,5035.0625,560.349166249507,3803.47873437451
"120","0122R",2000,6,"1238",28000,612.42,0.726229099076597,1064.35000000003,0.198276907514408,5035.0625,500.757053124602,3803.47873437451
"121","0122R",2000,6,"1238",29000,612.53,0.753681058148224,980.150000000023,0.181276159062513,5035.0625,448.400831249543,3803.47873437451
"122","0122R",2000,6,"1238",30000,612.637,0.780384327426979,908.827500000072,0.166875495387224,5035.0625,397.170816874423,3803.47873437451
"123","0122R",2000,6,"1238",31000,612.74,0.806089343648607,844.268749999988,0.153840494566321,5035.0625,345.053498436988,3803.47873437451
"124","0122R",2000,6,"1238",32000,612.84,0.831045670077362,778.937499999942,0.140649518945198,5035.0625,290.966495311877,3803.47873437451
"125","0122R",2000,6,"1238",33000,612.937,0.855253306713244,709.933124999981,0.126716905863792,5035.0625,234.000863593013,3803.47873437451
"126","0122R",2000,6,"1238",34000,613.03,0.878462690291971,627.38750000007,0.110050190823081,5035.0625,175.866112499323,3803.47873437451
"127","0122R",2000,6,"1238",35000,613.119,0.900673820813572,530.507500000065,0.0904892346470781,5035.0625,124.241701249382,3803.47873437451
"128","0122R",2000,6,"1238",36000,613.206,0.922385824806581,420.017500000075,0.0681802952593168,5035.0625,82.3217299995013,3803.47873437451
"129","0122R",2000,6,"1238",37000,613.289,0.943099575742435,321.322500000009,0.048252874018691,5035.0625,52.3301187496108,3803.47873437451
"130","0122R",2000,6,"1238",38000,613.368,0.962815073621163,233.869999999879,0.0305954161328074,5035.0625,30.7727374996757,3803.47873437451
"131","0122R",2000,6,"1238",39000,613.444,0.98178188170699,153.712500000023,0.0144108853248482,5035.0625,15.981281249813,3803.47873437451
"132","0122R",2000,6,"1238",40000,613.517,1,82.3393749999232,0,5035.0625,6.69382499988569,3803.47873437451
"133","0122R",2001,10,"1239",8000,609.51,0,4061.5625,1,4061.5625,2083.89543749997,2083.89543749997
"134","0122R",2001,10,"1239",9000,609.687,0.0441726977788915,3852.87312500004,0.947564190888511,4061.5625,1954.31799000036,2083.89543749997
"135","0122R",2001,10,"1239",10000,609.862,0.0878462690291914,3666.20999999996,0.900662751892587,4061.5625,1837.8838656249,2083.89543749997
"136","0122R",2001,10,"1239",11000,610.033,0.130521587222365,3481.76875000005,0.854319586710929,4061.5625,1724.5465917188,2083.89543749997
"137","0122R",2001,10,"1239",12000,610.2,0.172198652358384,3305.26249999995,0.809970189277584,4061.5625,1615.97885624995,2083.89543749997
"138","0122R",2001,10,"1239",13000,610.364,0.213127027701529,3102.6449999999,0.759060014513527,4061.5625,1514.33632437483,2083.89543749997
"139","0122R",2001,10,"1239",14000,610.525,0.253306713251802,2815.78437500005,0.686982703562273,4061.5625,1427.5801539059,2083.89543749997
"140","0122R",2001,10,"1239",15000,610.682,0.292488145744948,2449.26249999995,0.594889509681685,4061.5625,1365.5804662499,2083.89543749997
"141","0122R",2001,10,"1239",16000,610.836,0.330920888445221,2133.36999999988,0.515517577930209,4061.5625,1317.23716656264,2083.89543749997
"142","0122R",2001,10,"1239",17000,610.987,0.368604941352621,1935.11937500001,0.465704634991794,4061.5625,1269.68234250005,2083.89543749997
"143","0122R",2001,10,"1239",18000,611.134,0.405290741202895,1838.11499999999,0.441331075530603,4061.5625,1217.30764062493,2083.89543749997
"144","0122R",2001,10,"1239",19000,611.278,0.441227851260295,1760.97499999998,0.421948688119352,4061.5625,1151.3248081248,2083.89543749997
"145","0122R",2001,10,"1239",20000,611.419,0.476416271524822,1685.89000000001,0.40308264509663,4061.5625,1065.92911124963,2083.89543749997
"146","0122R",2001,10,"1239",21000,611.556,0.510606438732223,1609.66749999998,0.383930791007255,4061.5625,973.559047499672,2083.89543749997
"147","0122R",2001,10,"1239",22000,611.689,0.543798352882441,1528.45062500006,0.363524037888517,4061.5625,885.302373906015,2083.89543749997
"148","0122R",2001,10,"1239",23000,611.82,0.576491140504124,1448.59374999994,0.343459001737315,4061.5625,801.870976562146,2083.89543749997
"149","0122R",2001,10,"1239",24000,611.947,0.608185675068623,1380.69750000001,0.32639922184012,4061.5625,723.732196093304,2083.89543749997
"150","0122R",2001,10,"1239",25000,612.07,0.638881956575997,1315.6875,0.310064648264733,4061.5625,650.101937499596,2083.89543749997
"151","0122R",2001,10,"1239",26000,612.19,0.668829548290497,1241.88750000001,0.291521477523875,4061.5625,580.681549999746,2083.89543749997
"152","0122R",2001,10,"1239",27000,612.307,0.698028450212124,1126.84124999994,0.262614671875539,4061.5625,517.862425624742,2083.89543749997
"153","0122R",2001,10,"1239",28000,612.42,0.726229099076597,1010.625,0.233413889130126,4061.5625,465.829693749693,2083.89543749997
"154","0122R",2001,10,"1239",29000,612.53,0.753681058148224,932.125,0.213689784751296,4061.5625,419.079596874828,2083.89543749997
"155","0122R",2001,10,"1239",30000,612.637,0.780384327426979,865.990625000093,0.197072697929299,4061.5625,372.830451249727,2083.89543749997
"156","0122R",2001,10,"1239",31000,612.74,0.806089343648607,801.287500000035,0.180815230526272,4061.5625,325.150576562097,2083.89543749997
"157","0122R",2001,10,"1239",32000,612.84,0.831045670077362,741.668749999953,0.165835275775483,4061.5625,275.08332343708,2083.89543749997
"158","0122R",2001,10,"1239",33000,612.937,0.855253306713244,670.949999999953,0.1480663075393,4061.5625,221.828754374583,2083.89543749997
"159","0122R",2001,10,"1239",34000,613.03,0.878462690291971,586.475000000093,0.126840909865429,4061.5625,167.591087499575,2083.89543749997
"160","0122R",2001,10,"1239",35000,613.119,0.900673820813572,502.431249999907,0.105723869134322,4061.5625,119.209963749512,2083.89543749997
"161","0122R",2001,10,"1239",36000,613.206,0.922385824806581,415.974999999977,0.0840006576795346,4061.5625,79.2246549996198,2083.89543749997
"162","0122R",2001,10,"1239",37000,613.289,0.943099575742435,312.163749999949,0.0579167859509064,4061.5625,49.1743624997325,2083.89543749997
"163","0122R",2001,10,"1239",38000,613.368,0.962815073621163,211.276249999879,0.0325675428869505,4061.5625,28.8936124997854,2083.89543749997
"164","0122R",2001,10,"1239",39000,613.444,0.98178188170699,132.787499999977,0.0128462652110024,4061.5625,15.6473749998841,2083.89543749997
"165","0122R",2001,10,"1239",40000,613.517,1,81.6606249999604,0,4061.5625,7.48044453117473,2083.89543749997
"166","0122R",2002,10,"1240",8000,609.51,0,4639.125,1,4639.125,2470.92670312501,2470.92670312501
"167","0122R",2002,10,"1240",9000,609.687,0.0441726977788915,4416,0.951466704731997,4639.125,2239.7964198438,2470.92670312501
"168","0122R",2002,10,"1240",10000,609.862,0.0878462690291914,4207.99750000006,0.906222797733766,4639.125,2024.44928749977,2470.92670312501
"169","0122R",2002,10,"1240",11000,610.033,0.130521587222365,3993.65812499996,0.85960051796037,4639.125,1818.03899484349,2470.92670312501
"170","0122R",2002,10,"1240",12000,610.2,0.172198652358384,3740.81874999998,0.804603865670167,4639.125,1628.13959062484,2470.92670312501
"171","0122R",2002,10,"1240",13000,610.364,0.213127027701529,3341.42874999973,0.717730082826022,4639.125,1468.2461587498,2470.92670312501
"172","0122R",2002,10,"1240",14000,610.525,0.253306713251802,2850.78437500005,0.611006997903021,4639.125,1356.69863828114,2470.92670312501
"173","0122R",2002,10,"1240",15000,610.682,0.292488145744948,2358.16500000004,0.503854318545644,4639.125,1299.9774881248,2470.92670312501
"174","0122R",2002,10,"1240",16000,610.836,0.330920888445221,2027.61749999993,0.431954892584387,4639.125,1265.71998843757,2470.92670312501
"175","0122R",2002,10,"1240",17000,610.987,0.368604941352621,1906.00375000003,0.405501935554048,4639.125,1224.80379562479,2470.92670312501
"176","0122R",2002,10,"1240",18000,611.134,0.405290741202895,1814.73999999999,0.385650594260974,4639.125,1173.95893750002,2470.92670312501
"177","0122R",2002,10,"1240",19000,611.278,0.441227851260295,1735.34999999998,0.368381985582755,4639.125,1109.65110499982,2470.92670312501
"178","0122R",2002,10,"1240",20000,611.419,0.476416271524822,1657.30125000002,0.35140512046658,4639.125,1026.25467062456,2470.92670312501
"179","0122R",2002,10,"1240",21000,611.556,0.510606438732223,1581.04499999998,0.334818153083802,4639.125,936.202819374565,2470.92670312501
"180","0122R",2002,10,"1240",22000,611.689,0.543798352882441,1510.32437500008,0.31943527364556,4639.125,849.457683280867,2470.92670312501
"181","0122R",2002,10,"1240",23000,611.82,0.576491140504124,1438.77499999997,0.303872127681988,4639.125,766.218585936993,2470.92670312501
"182","0122R",2002,10,"1240",24000,611.947,0.608185675068623,1365.92062499997,0.288025123117548,4639.125,687.849324218289,2470.92670312501
"183","0122R",2002,10,"1240",25000,612.07,0.638881956575997,1286.47499999998,0.270744415102419,4639.125,615.352859374543,2470.92670312501
"184","0122R",2002,10,"1240",26000,612.19,0.668829548290497,1199.14999999997,0.251749815621057,4639.125,548.915221874486,2470.92670312501
"185","0122R",2002,10,"1240",27000,612.307,0.698028450212124,1111.19499999995,0.232618180953054,4639.125,488.651684999524,2470.92670312501
"186","0122R",2002,10,"1240",28000,612.42,0.726229099076597,1010.70625000005,0.21076025299851,4639.125,435.4552374997,2470.92670312501
"187","0122R",2002,10,"1240",29000,612.53,0.753681058148224,905.062500000058,0.187781029191367,4639.125,389.590909374674,2470.92670312501
"188","0122R",2002,10,"1240",30000,612.637,0.780384327426979,831.366875000007,0.171751039149519,4639.125,345.246501249727,2470.92670312501
"189","0122R",2002,10,"1240",31000,612.74,0.806089343648607,765.600000000035,0.157445680434773,4639.125,299.965143749549,2470.92670312501
"190","0122R",2002,10,"1240",32000,612.84,0.831045670077362,700.412499999919,0.143266345150567,4639.125,252.688653124555,2470.92670312501
"191","0122R",2002,10,"1240",33000,612.937,0.855253306713244,630.164999999979,0.127986378049901,4639.125,202.792331874487,2470.92670312501
"192","0122R",2002,10,"1240",34000,613.03,0.878462690291971,548.987500000047,0.110328959219133,4639.125,152.214712499466,2470.92670312501
"193","0122R",2002,10,"1240",35000,613.119,0.900673820813572,466.855624999967,0.0924639483942875,4639.125,107.062313749571,2470.92670312501
"194","0122R",2002,10,"1240",36000,613.206,0.922385824806581,398.397500000021,0.0775731992890044,4639.125,69.3411799996393,2470.92670312501
"195","0122R",2002,10,"1240",37000,613.289,0.943099575742435,305.190000000061,0.0572990609419321,4639.125,40.4402562497125,2470.92670312501
"196","0122R",2002,10,"1240",38000,613.368,0.962815073621163,206.21249999979,0.035769854298114,4639.125,20.6970937497972,2470.92670312501
"197","0122R",2002,10,"1240",39000,613.444,0.98178188170699,115.367500000051,0.0160095979009863,4639.125,8.41679374988598,2470.92670312501
"198","0122R",2002,10,"1240",40000,613.517,1,41.7656249999709,0,4639.125,2.03620263667653,2470.92670312501
"199","0122R",2003,5,"1241",8000,609.51,0,4397.9375,1,4397.9375,2524.79137499956,2524.79137499956
"200","0122R",2003,5,"1241",9000,609.687,0.0441726977788915,4224.95750000002,0.960173134507915,4397.9375,2327.59852828144,2524.79137499956
"201","0122R",2003,5,"1241",10000,609.862,0.0878462690291914,4026.8324999999,0.914556891441521,4397.9375,2143.58446875028,2524.79137499956
"202","0122R",2003,5,"1241",11000,610.033,0.130521587222365,3845.62312500004,0.872835297014276,4397.9375,1964.8076260935,2524.79137499956
"203","0122R",2003,5,"1241",12000,610.2,0.172198652358384,3689.27499999991,0.836837749642783,4397.9375,1790.7880593749,2524.79137499956
"204","0122R",2003,5,"1241",13000,610.364,0.213127027701529,3492.09999999986,0.791440234303411,4397.9375,1622.09872749948,2524.79137499956
"205","0122R",2003,5,"1241",14000,610.525,0.253306713251802,3208.12812500005,0.726058631406233,4397.9375,1468.93010703067,2524.79137499956
"206","0122R",2003,5,"1241",15000,610.682,0.292488145744948,2797.33750000014,0.631478315951946,4397.9375,1343.79604437476,2524.79137499956
