"","sitecode","year","month","surveyid","qcfs","elev","scaled_elev","ar","scaled_ar","ar8k","vol","vol8k"
"65","0030R",2000,3,"1194",39000,860.182,0.981037716190871,239.904999999999,0.00841793858064043,3400.24249999993,116.673118749168,2661.99599999469
"66","0030R",2000,3,"1194",40000,860.273,1,213.075624999998,0,3400.24249999993,96.9498601554951,2661.99599999469
"67","0030R",2000,6,"1195",8000,855.474,0,3421.76000000001,1,3421.76000000001,3893.63340624445,3893.63340624445
"68","0030R",2000,6,"1195",9000,855.683,0.0435507397374343,3184.46437499998,0.926593249540176,3421.76000000001,3453.31612124434,3893.63340624445
"69","0030R",2000,6,"1195",10000,855.888,0.0862679724942674,2957.61750000005,0.856418791221743,3421.76000000001,3044.05421468243,3893.63340624445
"70","0030R",2000,6,"1195",11000,856.089,0.128151698270475,2692.921875,0.774535925946904,3421.76000000001,2671.24459202634,3893.63340624445
"71","0030R",2000,6,"1195",12000,856.286,0.169201917066035,2414.02500000014,0.68825994295254,3421.76000000001,2342.73790687067,3893.63340624445
"72","0030R",2000,6,"1195",13000,856.479,0.209418628881017,2142.37000000011,0.604224214117829,3421.76000000001,2061.07230030885,3893.63340624445
"73","0030R",2000,6,"1195",14000,856.669,0.2490102104605,1899.36624999996,0.529051670852186,3421.76000000001,1820.86464749672,3893.63340624445
"74","0030R",2000,6,"1195",15000,856.854,0.287559908314233,1713.07999999996,0.471424530580024,3421.76000000001,1615.48292562191,3893.63340624445
"75","0030R",2000,6,"1195",16000,857.036,0.325484475932466,1523.36125000019,0.412735555851641,3421.76000000001,1439.35723968479,3893.63340624445
"76","0030R",2000,6,"1195",17000,857.215,0.362783913315273,1381.04374999995,0.368710027742632,3421.76000000001,1288.33811327885,3893.63340624445
"77","0030R",2000,6,"1195",18000,857.389,0.39904146697228,1288.176875,0.339981914786044,3421.76000000001,1154.56672140409,3893.63340624445
"78","0030R",2000,6,"1195",19000,857.56,0.434673890393813,1207.53125000006,0.315034411982118,3421.76000000001,1032.01278906048,3893.63340624445
"79","0030R",2000,6,"1195",20000,857.727,0.469472806834745,1115.85249999998,0.286673842234051,3421.76000000001,922.14118452929,3893.63340624445
"80","0030R",2000,6,"1195",21000,857.89,0.503438216295051,1000.70000000007,0.251051732334986,3421.76000000001,826.548524998361,3893.63340624445
"81","0030R",2000,6,"1195",22000,858.049,0.536570118774733,897.713749999995,0.21919321848945,3421.76000000001,746.833181560971,3893.63340624445
"82","0030R",2000,6,"1195",23000,858.205,0.569076891018964,821.003124999988,0.195462997137952,3421.76000000001,667.76912656083,3893.63340624445
"83","0030R",2000,6,"1195",24000,858.357,0.600750156282546,744.411874999991,0.171769704115145,3421.76000000001,591.655215623381,3893.63340624445
"84","0030R",2000,6,"1195",25000,858.505,0.631589914565527,639.428124999977,0.139293269125723,3421.76000000001,525.696612498723,3893.63340624445
"85","0030R",2000,6,"1195",26000,858.649,0.661596165867883,479.868125000037,0.0899338209548447,3421.76000000001,477.768443905399,3893.63340624445
"86","0030R",2000,6,"1195",27000,858.79,0.690977286934764,438.625,0.0771753734063039,3421.76000000001,443.415056249243,3893.63340624445
"87","0030R",2000,6,"1195",28000,858.926,0.719316524275894,418.930000000008,0.0710827791989496,3421.76000000001,411.780964999227,3893.63340624445
"88","0030R",2000,6,"1195",29000,859.059,0.747030631381525,400.394375000018,0.0653488344665469,3421.76000000001,381.250044217944,3893.63340624445
"89","0030R",2000,6,"1195",30000,859.189,0.774119608251706,382.589999999997,0.0598410999151006,3421.76000000001,351.548247342987,3893.63340624445
"90","0030R",2000,6,"1195",31000,859.314,0.800166701396111,365.337500000009,0.0545040863805819,3421.76000000001,322.830754999217,3893.63340624445
"91","0030R",2000,6,"1195",32000,859.436,0.825588664305065,348.861249999987,0.04940720365354,3421.76000000001,294.330009374127,3893.63340624445
"92","0030R",2000,6,"1195",33000,859.554,0.850177120233371,332.54250000001,0.0443590431193354,3421.76000000001,264.799886874156,3893.63340624445
"93","0030R",2000,6,"1195",34000,859.668,0.873932069181075,315.306249999994,0.0390270564777182,3421.76000000001,234.598497499072,3893.63340624445
"94","0030R",2000,6,"1195",35000,859.778,0.896853511148154,295.919999999984,0.0330299732356552,3421.76000000001,205.742912499089,3893.63340624445
"95","0030R",2000,6,"1195",36000,859.885,0.919149822879759,276.262499999983,0.0269489795503991,3421.76000000001,178.780582030391,3893.63340624445
"96","0030R",2000,6,"1195",37000,859.987,0.940404250885589,256.213125000009,0.0207467604091979,3421.76000000001,154.307084530446,3893.63340624445
"97","0030R",2000,6,"1195",38000,860.086,0.961033548655967,236.030000000028,0.0145031660725012,3421.76000000001,131.838349999249,3893.63340624445
"98","0030R",2000,6,"1195",39000,860.182,0.981037716190871,215.607499999984,0.00818552173637476,3421.76000000001,111.380890624248,3893.63340624445
"99","0030R",2000,6,"1195",40000,860.273,1,189.146875000006,0,3421.76000000001,93.6489017180866,3893.63340624445
"100","0030R",2000,8,"1196",8000,855.474,0,3234.9375,1,3234.9375,3644.26513936999,3644.26513936999
"101","0030R",2000,8,"1196",9000,855.683,0.0435507397374343,3095.95062499994,0.954446784456591,3234.9375,3239.78859562031,3644.26513936999
"102","0030R",2000,8,"1196",10000,855.888,0.0862679724942674,2934.88124999986,0.901655987075057,3234.9375,2846.26696030726,3644.26513936999
"103","0030R",2000,8,"1196",11000,856.089,0.128151698270475,2652.66437499993,0.809158863610318,3234.9375,2485.11849874561,3644.26513936999
"104","0030R",2000,8,"1196",12000,856.286,0.169201917066035,2342.9600000002,0.70765265916408,3234.9375,2174.30558187119,3644.26513936999
"105","0030R",2000,8,"1196",13000,856.479,0.209418628881017,2075.45062500006,0.619975947105775,3234.9375,1911.56916093407,3644.26513936999
"106","0030R",2000,8,"1196",14000,856.669,0.2490102104605,1848.5575,0.545611289087233,3234.9375,1687.9925224972,3644.26513936999
"107","0030R",2000,8,"1196",15000,856.854,0.287559908314233,1652.29500000004,0.481285877313048,3234.9375,1499.8126343725,3644.26513936999
"108","0030R",2000,8,"1196",16000,857.036,0.325484475932466,1488.12375000003,0.427478434435594,3234.9375,1338.46949374781,3644.26513936999
"109","0030R",2000,8,"1196",17000,857.215,0.362783913315273,1382.15312499995,0.392746358317644,3234.9375,1196.0308820291,3644.26513936999
"110","0030R",2000,8,"1196",18000,857.389,0.39904146697228,1296.54625000001,0.36468854042032,3234.9375,1066.84279406036,3644.26513936999
"111","0030R",2000,8,"1196",19000,857.56,0.434673890393813,1214.21875000006,0.337705543985251,3234.9375,948.929873435642,3644.26513936999
"112","0030R",2000,8,"1196",20000,857.727,0.469472806834745,1119.56000000006,0.306680956650527,3234.9375,843.092704060778,3644.26513936999
"113","0030R",2000,8,"1196",21000,857.89,0.503438216295051,983.38750000007,0.262050157925241,3234.9375,754.180509373604,3644.26513936999
"114","0030R",2000,8,"1196",22000,858.049,0.536570118774733,880.182500000054,0.228224520719165,3234.9375,681.741653436213,3644.26513936999
"115","0030R",2000,8,"1196",23000,858.205,0.569076891018964,786.509374999965,0.197522973873451,3234.9375,611.011280467384,3644.26513936999
"116","0030R",2000,8,"1196",24000,858.357,0.600750156282546,681.160000000033,0.162994513637668,3234.9375,545.824598280073,3644.26513936999
"117","0030R",2000,8,"1196",25000,858.505,0.631589914565527,552.171875,0.120718407633673,3234.9375,495.17176171788,3644.26513936999
"118","0030R",2000,8,"1196",26000,858.649,0.661596165867883,473.501250000001,0.0949339590117574,3234.9375,458.282183905452,3644.26513936999
"119","0030R",2000,8,"1196",27000,858.79,0.690977286934764,448.4375,0.0867192667534008,3234.9375,425.761706249265,3644.26513936999
"120","0030R",2000,8,"1196",28000,858.926,0.719316524275894,427.967499999999,0.0800101848910075,3234.9375,394.936229999264,3644.26513936999
"121","0030R",2000,8,"1196",29000,859.059,0.747030631381525,407.795625000013,0.0733988140706431,3234.9375,365.05753765555,3644.26513936999
"122","0030R",2000,8,"1196",30000,859.189,0.774119608251706,388.61437499999,0.0671121224989196,3234.9375,335.985383280582,3644.26513936999
"123","0030R",2000,8,"1196",31000,859.314,0.800166701396111,369.685000000012,0.0609079834427991,3234.9375,307.840890624269,3644.26513936999
"124","0030R",2000,8,"1196",32000,859.436,0.825588664305065,350.896249999991,0.0547499345008265,3234.9375,280.008749061701,3644.26513936999
"125","0030R",2000,8,"1196",33000,859.554,0.850177120233371,331.807500000024,0.0484935599819928,3234.9375,251.181050624175,3644.26513936999
"126","0030R",2000,8,"1196",34000,859.668,0.873932069181075,312.89499999999,0.0422949517395531,3234.9375,221.595063436602,3644.26513936999
"127","0030R",2000,8,"1196",35000,859.778,0.896853511148154,292.692499999976,0.0356735435165395,3234.9375,193.337276874139,3644.26513936999
"128","0030R",2000,8,"1196",36000,859.885,0.919149822879759,270.687500000029,0.0284613624524654,3234.9375,167.012050780439,3644.26513936999
"129","0030R",2000,8,"1196",37000,859.987,0.940404250885589,247.535625000019,0.0208732909017591,3234.9375,143.384993905463,3644.26513936999
"130","0030R",2000,8,"1196",38000,860.086,0.961033548655967,224.184999999998,0.0132200786563669,3234.9375,122.043286874279,3644.26513936999
"131","0030R",2000,8,"1196",39000,860.182,0.981037716190871,202.375,0.00607180921724746,3234.9375,102.874593749322,3644.26513936999
"132","0030R",2000,8,"1196",40000,860.273,1,183.849374999991,0,3234.9375,86.0493859368726,3644.26513936999
"133","0030R",2000,9,"1197",8000,855.474,0,3822.50749999995,1,3822.50749999995,4446.54854124319,4446.54854124319
"134","0030R",2000,9,"1197",9000,855.683,0.0435507397374343,3576.8268749998,0.932323535265357,3822.50749999995,3934.5591131181,4446.54854124319
"135","0030R",2000,9,"1197",10000,855.888,0.0862679724942674,3303.60375000001,0.857060070009497,3822.50749999995,3461.76530999364,4446.54854124319
"136","0030R",2000,9,"1197",11000,856.089,0.128151698270475,3022.26687499997,0.779561548913327,3822.50749999995,3033.30210046261,4446.54854124319
"137","0030R",2000,9,"1197",12000,856.286,0.169201917066035,2713.28750000009,0.694448480774974,3822.50749999995,2653.92339124484,4446.54854124319
"138","0030R",2000,9,"1197",13000,856.479,0.209418628881017,2476.9674999998,0.629350542563115,3822.50749999995,2322.85680249496,4446.54854124319
"139","0030R",2000,9,"1197",14000,856.669,0.2490102104605,2193.26812499994,0.551201234910524,3822.50749999995,2031.75670655794,4446.54854124319
"140","0030R",2000,9,"1197",15000,856.854,0.287559908314233,1978.25249999994,0.49197191081262,3822.50749999995,1786.295064996,4446.54854124319
"141","0030R",2000,9,"1197",16000,857.036,0.325484475932466,1789.6362500001,0.440014696068937,3822.50749999995,1571.70108343416,4446.54854124319
"142","0030R",2000,9,"1197",17000,857.215,0.362783913315273,1619.86249999993,0.393247934527415,3822.50749999995,1384.79543202813,4446.54854124319
"143","0030R",2000,9,"1197",18000,857.389,0.39904146697228,1468.36375000002,0.351515299682054,3822.50749999995,1223.98852671601,4446.54854124319
"144","0030R",2000,9,"1197",19000,857.56,0.434673890393813,1354.01875000005,0.320017230348845,3822.50749999995,1082.99167343497,4446.54854124319
"145","0030R",2000,9,"1197",20000,857.727,0.469472806834745,1247.61812500004,0.290707559936078,3822.50749999995,958.73449671641,4446.54854124319
"146","0030R",2000,9,"1197",21000,857.89,0.503438216295051,1145.04999999993,0.262453609937116,3822.50749999995,849.105418747989,4446.54854124319
"147","0030R",2000,9,"1197",22000,858.049,0.536570118774733,1036.26500000013,0.232487127166486,3822.50749999995,753.505068279279,4446.54854124319
"148","0030R",2000,9,"1197",23000,858.205,0.569076891018964,921.22187499993,0.20079674868412,3822.50749999995,662.591269529308,4446.54854124319
"149","0030R",2000,9,"1197",24000,858.357,0.600750156282546,802.168124999967,0.168001582547619,3822.50749999995,580.823002810823,4446.54854124319
"150","0030R",2000,9,"1197",25000,858.505,0.631589914565527,674.753125000047,0.132903182931639,3822.50749999995,514.160267967382,4446.54854124319
"151","0030R",2000,9,"1197",26000,858.649,0.661596165867883,533.280624999898,0.0939324311388349,3822.50749999995,465.207554374007,4446.54854124319
"152","0030R",2000,9,"1197",27000,858.79,0.690977286934764,473.037500000006,0.0773375461145995,3822.50749999995,429.052271874185,4446.54854124319
"153","0030R",2000,9,"1197",28000,858.926,0.719316524275894,441.267499999987,0.068586016421855,3822.50749999995,397.2541681242,4446.54854124319
"154","0030R",2000,9,"1197",29000,859.059,0.747030631381525,411.510000000038,0.0603888604624202,3822.50749999995,367.525030780467,4446.54854124319
"155","0030R",2000,9,"1197",30000,859.189,0.774119608251706,383.084374999977,0.052558589728309,3822.50749999995,339.718933749275,4446.54854124319
"156","0030R",2000,9,"1197",31000,859.314,0.800166701396111,358.5625,0.0458036663042001,3822.50749999995,313.710699374235,4446.54854124319
"157","0030R",2000,9,"1197",32000,859.436,0.825588664305065,340.6875,0.0408797256917444,3822.50749999995,288.002957186691,4446.54854124319
"158","0030R",2000,9,"1197",33000,859.554,0.850177120233371,325.885000000009,0.0368021519342156,3822.50749999995,260.738931874104,4446.54854124319
"159","0030R",2000,9,"1197",34000,859.668,0.873932069181075,311.992499999993,0.0329752515169501,3822.50749999995,231.98739781155,4446.54854124319
"160","0030R",2000,9,"1197",35000,859.778,0.896853511148154,294.755000000005,0.0282269199752915,3822.50749999995,203.969465624075,4446.54854124319
"161","0030R",2000,9,"1197",36000,859.885,0.919149822879759,276.084375000006,0.0230838123558552,3822.50749999995,177.520238280355,4446.54854124319
"162","0030R",2000,9,"1197",37000,859.987,0.940404250885589,256.045625000028,0.0175638338972406,3822.50749999995,153.405918905395,4446.54854124319
"163","0030R",2000,9,"1197",38000,860.086,0.961033548655967,235.135000000009,0.0118036842094407,3822.50749999995,131.365161874186,4446.54854124319
"164","0030R",2000,9,"1197",39000,860.182,0.981037716190871,212.792499999981,0.00564910277537484,3822.50749999995,111.425618749199,4446.54854124319
"165","0030R",2000,9,"1197",40000,860.273,1,192.285000000003,0,3822.50749999995,93.9530789055279,4446.54854124319
"166","0030R",2001,10,"1198",8000,855.474,0,2952.68209016393,1,2952.68209016393,3040.98021669948,3040.98021669948
"167","0030R",2001,10,"1198",9000,855.683,0.0435507397374343,2904.418125,0.982644657013676,2952.68209016393,2802.03247624962,3040.98021669948
"168","0030R",2001,10,"1198",10000,855.888,0.0862679724942674,2830.63624999998,0.956113273973556,2952.68209016393,2443.20728312479,3040.98021669948
"169","0030R",2001,10,"1198",11000,856.089,0.128151698270475,2668.02937500004,0.897641118236399,2952.68209016393,2096.79273296869,3040.98021669948
"170","0030R",2001,10,"1198",12000,856.286,0.169201917066035,2401.26000000001,0.801712945206126,2952.68209016393,1780.83231999958,3040.98021669948
"171","0030R",2001,10,"1198",13000,856.479,0.209418628881017,2117.94625000004,0.69983554480419,2952.68209016393,1513.75566156232,3040.98021669948
"172","0030R",2001,10,"1198",14000,856.669,0.2490102104605,1722.41812500008,0.557606736068817,2952.68209016393,1301.2414217185,3040.98021669948
"173","0030R",2001,10,"1198",15000,856.854,0.287559908314233,1449.44750000001,0.459448642220206,2952.68209016393,1147.93680312485,3040.98021669948
"174","0030R",2001,10,"1198",16000,857.036,0.325484475932466,1186.84375,0.365018395238534,2952.68209016393,1039.83313656243,3040.98021669948
"175","0030R",2001,10,"1198",17000,857.215,0.362783913315273,1083.07499999995,0.32770396735438,2952.68209016393,956.042572656064,3040.98021669948
"176","0030R",2001,10,"1198",18000,857.389,0.39904146697228,1013.140625,0.302556115110251,2952.68209016393,881.751286093553,3040.98021669948
"177","0030R",2001,10,"1198",19000,857.56,0.434673890393813,950.281250000058,0.279952377325251,2952.68209016393,814.531876562454,3040.98021669948
"178","0030R",2001,10,"1198",20000,857.727,0.469472806834745,896.81375000003,0.260725884061179,2952.68209016393,753.414443593589,3040.98021669948
"179","0030R",2001,10,"1198",21000,857.89,0.503438216295051,844.5,0.241914270239822,2952.68209016393,697.428746874852,3040.98021669948
"180","0030R",2001,10,"1198",22000,858.049,0.536570118774733,790.455000000016,0.222480112509315,2952.68209016393,645.634658906027,3040.98021669948
"181","0030R",2001,10,"1198",23000,858.205,0.569076891018964,731.615624999977,0.201321935166072,2952.68209016393,588.925410156022,3040.98021669948
"182","0030R",2001,10,"1198",24000,858.357,0.600750156282546,657.511874999967,0.174674808402769,2952.68209016393,532.680893437238,3040.98021669948
"183","0030R",2001,10,"1198",25000,858.505,0.631589914565527,573.271875000035,0.144382765712102,2952.68209016393,484.954721093556,3040.98021669948
"184","0030R",2001,10,"1198",26000,858.649,0.661596165867883,512.543124999967,0.12254518395101,2952.68209016393,444.973268124799,3040.98021669948
"185","0030R",2001,10,"1198",27000,858.79,0.690977286934764,474.337500000023,0.108806741126664,2952.68209016393,409.906090624776,3040.98021669948
"186","0030R",2001,10,"1198",28000,858.926,0.719316524275894,443.257499999978,0.0976306171139851,2952.68209016393,378.182161874807,3040.98021669948
"187","0030R",2001,10,"1198",29000,859.059,0.747030631381525,414.941875000019,0.0874485406501629,2952.68209016393,348.486049531057,3040.98021669948
"188","0030R",2001,10,"1198",30000,859.189,0.774119608251706,388.404999999999,0.077906088722597,2952.68209016393,320.444677499821,3040.98021669948
"189","0030R",2001,10,"1198",31000,859.314,0.800166701396111,364.315000000002,0.0692435138363357,2952.68209016393,294.018461874803,3040.98021669948
"190","0030R",2001,10,"1198",32000,859.436,0.825588664305065,340.836249999993,0.0608007396515736,2952.68209016393,268.266107187315,3040.98021669948
"191","0030R",2001,10,"1198",33000,859.554,0.850177120233371,317.617499999993,0.0524514594257367,2952.68209016393,241.746635624819,3040.98021669948
"192","0030R",2001,10,"1198",34000,859.668,0.873932069181075,296.307499999995,0.0447885507156397,2952.68209016393,214.559544062213,3040.98021669948
"193","0030R",2001,10,"1198",35000,859.778,0.896853511148154,275.392499999987,0.0372676809046703,2952.68209016393,188.621666249761,3040.98021669948
"194","0030R",2001,10,"1198",36000,859.885,0.919149822879759,254.484375000029,0.0297492832897481,2952.68209016393,164.440582812269,3040.98021669948
"195","0030R",2001,10,"1198",37000,859.987,0.940404250885589,232.713750000024,0.0219207374456933,2952.68209016393,142.641195937293,3040.98021669948
"196","0030R",2001,10,"1198",38000,860.086,0.961033548655967,209.762500000012,0.0136676481198964,2952.68209016393,122.991236874805,3040.98021669948
"197","0030R",2001,10,"1198",39000,860.182,0.981037716190871,188.867499999993,0.00615397015191723,2952.68209016393,105.415993749804,3040.98021669948
"198","0030R",2001,10,"1198",40000,860.273,1,171.753750000003,0,2952.68209016393,89.9701101560495,3040.98021669948
"199","0030R",2002,5,"1199",8000,855.474,0,2805.77500000002,1,2805.77500000002,2629.95303812111,2629.95303812111
"200","0030R",2002,5,"1199",9000,855.683,0.0435507397374343,2619.29249999998,0.929583308356332,2805.77500000002,2325.65049187141,2629.95303812111
"201","0030R",2002,5,"1199",10000,855.888,0.0862679724942674,2396.6825,0.845524698423538,2805.77500000002,2044.87354749651,2629.95303812111
