"","sitecode","year","month","surveyid","qcfs","elev","scaled_elev","ar","scaled_ar","ar8k","vol","vol8k"
"20","0145L",2016,10,"1664",27000,544.868,0.681047120418865,438.389999999999,0.452070187808295,935.75,173.299231874786,739.967593124988
"21","0145L",2016,10,"1664",28000,545.006,0.709947643979058,414.878750000003,0.426168396757768,935.75,140.954846874782,739.967593124988
"22","0145L",2016,10,"1664",29000,545.14,0.738010471204192,386.662500000006,0.395083217886824,935.75,110.84302499982,739.967593124988
"23","0145L",2016,10,"1664",30000,545.27,0.765235602094244,354.8125,0.35999482212056,935.75,83.2962187498197,739.967593124988
"24","0145L",2016,10,"1664",31000,545.397,0.791832460733001,321.936874999985,0.323776519418406,935.75,58.5508574997948,739.967593124988
"25","0145L",2016,10,"1664",32000,545.521,0.817801047120417,289.149374999979,0.287655301955726,935.75,36.6080485935672,739.967593124988
"26","0145L",2016,10,"1664",33000,545.642,0.843141361256563,213.29749999987,0.204091075594139,935.75,19.5685828123896,739.967593124988
"27","0145L",2016,10,"1664",34000,545.759,0.867643979057602,112.921250000014,0.0935089222023736,935.75,11.4155901562171,739.967593124988
"28","0145L",2016,10,"1664",35000,545.873,0.891518324607347,73.9368749999994,0.0505607533263704,935.75,9.08914078122871,739.967593124988
"29","0145L",2016,10,"1664",36000,545.983,0.914554973821986,60.671875,0.0359470148698748,935.75,7.52576249998674,739.967593124988
"30","0145L",2016,10,"1664",37000,546.09,0.936963350785355,50.0624999999927,0.0242589160054198,935.75,6.19693124998503,739.967593124988
"31","0145L",2016,10,"1664",38000,546.194,0.958743455497381,41.4225000000006,0.0147404312512538,935.75,5.09995749998961,739.967593124988
"32","0145L",2016,10,"1664",39000,546.294,0.97968586387435,34.010000000002,0.00657425437158871,935.75,4.17433781249019,739.967593124988
"33","0145L",2016,10,"1664",40000,546.391,1,28.0425000000032,0,935.75,3.40469140624009,739.967593124988
"34","0145L",2017,10,"1712",8000,541.616,0,917.310000000001,1,917.310000000001,811.312861874947,811.312861874947
"35","0145L",2017,10,"1712",9000,541.818,0.0423036649214658,899.082500000004,0.979626523522343,917.310000000001,790.333673437483,811.312861874947
"36","0145L",2017,10,"1712",10000,542.016,0.083769633507849,871.625,0.948936372355949,917.310000000001,767.387413125034,811.312861874947
"37","0145L",2017,10,"1712",11000,542.211,0.124607329842938,838.995624999996,0.912465446335192,917.310000000001,744.811664999936,811.312861874947
"38","0145L",2017,10,"1712",12000,542.402,0.164607329842945,807.19749999998,0.876923635789504,917.310000000001,723.352183749885,811.312861874947
"39","0145L",2017,10,"1712",13000,542.59,0.203979057591634,779.687499999985,0.846174803645748,917.310000000001,701.372221874932,811.312861874947
"40","0145L",2017,10,"1712",14000,542.775,0.242722513089005,755.300000000017,0.818916092489621,917.310000000001,677.390892187468,811.312861874947
"41","0145L",2017,10,"1712",15000,542.956,0.280628272251317,731.514999999999,0.792330815407108,917.310000000001,650.68241312496,811.312861874947
"42","0145L",2017,10,"1712",16000,543.134,0.317905759162311,706.75499999999,0.764655748744808,917.310000000001,621.427030624909,811.312861874947
"43","0145L",2017,10,"1712",17000,543.309,0.354554973821988,675.79250000001,0.730047943755691,917.310000000001,591.362770156149,811.312861874947
"44","0145L",2017,10,"1712",18000,543.48,0.390366492146606,646.274999999994,0.697055262810434,917.310000000001,561.869399999909,811.312861874947
"45","0145L",2017,10,"1712",19000,543.648,0.425549738219905,624.587500000001,0.672814430490636,917.310000000001,530.650684374879,811.312861874947
"46","0145L",2017,10,"1712",20000,543.812,0.459895287958123,606.932500000003,0.653080856099575,917.310000000001,496.71212124989,811.312861874947
"47","0145L",2017,10,"1712",21000,543.973,0.493612565445022,589.456875000003,0.633547775047873,917.310000000001,459.260841562354,811.312861874947
"48","0145L",2017,10,"1712",22000,544.131,0.526701570680628,572.014375000013,0.614051718898572,917.310000000001,421.150340624823,811.312861874947
"49","0145L",2017,10,"1712",23000,544.285,0.558952879581151,553.26875000001,0.593099117060875,917.310000000001,383.012530468579,811.312861874947
"50","0145L",2017,10,"1712",24000,544.436,0.59057591623038,537.74749999999,0.575750505250189,917.310000000001,342.836311249819,811.312861874947
"51","0145L",2017,10,"1712",25000,544.583,0.621361256544502,522.496250000004,0.558703681323175,917.310000000001,301.017321406049,811.312861874947
"52","0145L",2017,10,"1712",26000,544.727,0.651518324607331,506.731250000004,0.541082622117562,917.310000000001,258.973751093552,811.312861874947
"53","0145L",2017,10,"1712",27000,544.868,0.681047120418865,490.167499999996,0.522568773756184,917.310000000001,217.689353749738,811.312861874947
"54","0145L",2017,10,"1712",28000,545.006,0.709947643979058,474.028749999998,0.504529961878318,917.310000000001,177.351456249744,811.312861874947
"55","0145L",2017,10,"1712",29000,545.14,0.738010471204192,452.187500000015,0.480117278124794,917.310000000001,138.486696874723,811.312861874947
"56","0145L",2017,10,"1712",30000,545.27,0.765235602094244,421.937500000029,0.446305857828597,917.310000000001,101.786640624749,811.312861874947
"57","0145L",2017,10,"1712",31000,545.397,0.791832460733001,382.884374999965,0.402654895076276,917.310000000001,68.4472356247425,811.312861874947
"58","0145L",2017,10,"1712",32000,545.521,0.817801047120417,337.941875000019,0.352421184112285,917.310000000001,39.1580735935277,811.312861874947
"59","0145L",2017,10,"1712",33000,545.642,0.843141361256563,243.885000000009,0.247290720232162,917.310000000001,16.7969109373516,811.312861874947
"60","0145L",2017,10,"1712",34000,545.759,0.867643979057602,105.069375000021,0.0921319288088192,917.310000000001,6.42280734372252,811.312861874947
"61","0145L",2017,10,"1712",35000,545.873,0.891518324607347,61.7899999999936,0.0437571473779648,917.310000000001,5.36171499999,811.312861874947
"62","0145L",2017,10,"1712",36000,545.983,0.914554973821986,49.6956250000003,0.0302388665070627,917.310000000001,4.76808828124513,811.312861874947
"63","0145L",2017,10,"1712",37000,546.09,0.936963350785355,40.8687499999942,0.0203727778945886,917.310000000001,4.24458749999712,811.312861874947
"64","0145L",2017,10,"1712",38000,546.194,0.958743455497381,33.2437500000015,0.0118500645141463,917.310000000001,3.77603249999675,811.312861874947
"65","0145L",2017,10,"1712",39000,546.294,0.97968586387435,26.9812500000007,0.00485026221315257,917.310000000001,3.34058468749618,811.312861874947
"66","0145L",2017,10,"1712",40000,546.391,1,22.6418750000012,0,917.310000000001,2.9022351562453,811.312861874947
"67","0145L",2000,3,"590",8000,541.616,0,860.215000000004,1,860.215000000004,498.252611874937,498.252611874937
"68","0145L",2000,3,"590",9000,541.818,0.0423036649214658,835.131250000006,0.964769550160863,860.215000000004,487.489864999945,498.252611874937
"69","0145L",2000,3,"590",10000,542.016,0.083769633507849,809.005000000005,0.928074895649084,860.215000000004,475.24589125003,498.252611874937
"70","0145L",2000,3,"590",11000,542.211,0.124607329842938,787.034999999996,0.897217747775811,860.215000000004,462.180639218743,498.252611874937
"71","0145L",2000,3,"590",12000,542.402,0.164607329842945,765.201249999991,0.866551964781821,860.215000000004,448.018061875024,498.252611874937
"72","0145L",2000,3,"590",13000,542.59,0.203979057591634,745.943749999999,0.839504558083183,860.215000000004,431.586643749884,498.252611874937
"73","0145L",2000,3,"590",14000,542.775,0.242722513089005,728.546875,0.815070423153389,860.215000000004,411.529876562323,498.252611874937
"74","0145L",2000,3,"590",15000,542.956,0.280628272251317,708.632499999992,0.78710042705968,860.215000000004,387.630109999867,498.252611874937
"75","0145L",2000,3,"590",16000,543.134,0.317905759162311,685.75499999999,0.754968683751961,860.215000000004,360.837702499819,498.252611874937
"76","0145L",2000,3,"590",17000,543.309,0.354554973821988,659.482500000013,0.718068619232182,860.215000000004,332.621079531062,498.252611874937
"77","0145L",2000,3,"590",18000,543.48,0.390366492146606,617.049999999988,0.658471626645343,860.215000000004,305.064696874819,498.252611874937
"78","0145L",2000,3,"590",19000,543.648,0.425549738219905,512.21749999997,0.511233030631499,860.215000000004,283.273703124898,498.252611874937
"79","0145L",2000,3,"590",20000,543.812,0.459895287958123,421.732500000042,0.384145683098057,860.215000000004,272.74155749995,498.252611874937
"80","0145L",2000,3,"590",21000,543.973,0.493612565445022,364.196874999994,0.303336156989412,860.215000000004,267.957067812495,498.252611874937
"81","0145L",2000,3,"590",22000,544.131,0.526701570680628,334.520000000004,0.261654603949314,860.215000000004,265.838600624963,498.252611874937
"82","0145L",2000,3,"590",23000,544.285,0.558952879581151,317.846875000003,0.23823698521311,860.215000000004,263.379164062462,498.252611874937
"83","0145L",2000,3,"590",24000,544.436,0.59057591623038,302.149999999994,0.216190522171537,860.215000000004,258.111426874944,498.252611874937
"84","0145L",2000,3,"590",25000,544.583,0.621361256544502,287.253125000003,0.195267669430335,860.215000000004,250.328449531164,498.252611874937
"85","0145L",2000,3,"590",26000,544.727,0.651518324607331,273.97625,0.176620127547318,860.215000000004,241.438272968662,498.252611874937
"86","0145L",2000,3,"590",27000,544.868,0.681047120418865,262.137499999997,0.159992450743283,860.215000000004,232.000469374892,498.252611874937
"87","0145L",2000,3,"590",28000,545.006,0.709947643979058,250.60125,0.143789639084075,860.215000000004,222.229646874897,498.252611874937
"88","0145L",2000,3,"590",29000,545.14,0.738010471204192,241.174999999999,0.130550349592025,860.215000000004,211.899712499871,498.252611874937
"89","0145L",2000,3,"590",30000,545.27,0.765235602094244,232.71875,0.118673437589147,860.215000000004,200.815499999873,498.252611874937
"90","0145L",2000,3,"590",31000,545.397,0.791832460733001,224.538749999996,0.1071845222681,860.215000000004,189.162251562338,498.252611874937
"91","0145L",2000,3,"590",32000,545.521,0.817801047120417,217.113125000003,0.0967551363474742,860.215000000004,177.092456718608,498.252611874937
"92","0145L",2000,3,"590",33000,545.642,0.843141361256563,208.127499999995,0.0841347103411508,860.215000000004,164.014730312309,498.252611874937
"93","0145L",2000,3,"590",34000,545.759,0.867643979057602,199.352500000001,0.0718101098592355,860.215000000004,149.421698124788,498.252611874937
"94","0145L",2000,3,"590",35000,545.873,0.891518324607347,190.683125000003,0.0596338610497829,860.215000000004,134.085989218525,498.252611874937
"95","0145L",2000,3,"590",36000,545.983,0.914554973821986,182.698750000003,0.0484197035599985,860.215000000004,118.690857812267,498.252611874937
"96","0145L",2000,3,"590",37000,546.09,0.936963350785355,175.293749999997,0.0380192857174094,860.215000000004,103.487668749745,498.252611874937
"97","0145L",2000,3,"590",38000,546.194,0.958743455497381,167.330000000002,0.0268340963056874,860.215000000004,88.732895937268,498.252611874937
"98","0145L",2000,3,"590",39000,546.294,0.97968586387435,158.266250000008,0.0141039427309912,860.215000000004,74.7440928122523,498.252611874937
"99","0145L",2000,3,"590",40000,546.391,1,148.224375000005,0,860.215000000004,61.6010476560186,498.252611874937
"100","0145L",2000,6,"591",8000,541.616,0,825.387500000004,1,825.387500000004,680.22958624993,680.22958624993
"101","0145L",2000,6,"591",9000,541.818,0.0423036649214658,810.832500000004,0.980124995412738,825.387500000004,664.195548437419,680.22958624993
"102","0145L",2000,6,"591",10000,542.016,0.083769633507849,795.012500000004,0.958522620107312,825.387500000004,644.588018749972,680.22958624993
"103","0145L",2000,6,"591",11000,542.211,0.124607329842938,777.150625000002,0.934132043153541,825.387500000004,622.862684218613,680.22958624993
"104","0145L",2000,6,"591",12000,542.402,0.164607329842945,760.027499999989,0.910750237044059,825.387500000004,599.467943437354,680.22958624993
"105","0145L",2000,6,"591",13000,542.59,0.203979057591634,740.662499999999,0.884307127196437,825.387500000004,573.671998437378,680.22958624993
"106","0145L",2000,6,"591",14000,542.775,0.242722513089005,716.59375,0.851440997573653,825.387500000004,545.209511718596,680.22958624993
"107","0145L",2000,6,"591",15000,542.956,0.280628272251317,686.75499999999,0.810695872659304,825.387500000004,514.828445624808,680.22958624993
"108","0145L",2000,6,"591",16000,543.134,0.317905759162311,657.076249999998,0.770169229416843,825.387500000004,483.288683749837,680.22958624993
"109","0145L",2000,6,"591",17000,543.309,0.354554973821988,622.385000000009,0.722797965048061,825.387500000004,451.607304999838,680.22958624993
"110","0145L",2000,6,"591",18000,543.48,0.390366492146606,591.874999999985,0.681136241244706,825.387500000004,421.57085312478,680.22958624993
"111","0145L",2000,6,"591",19000,543.648,0.425549738219905,571.102499999994,0.652771175439916,825.387500000004,389.854418749776,680.22958624993
"112","0145L",2000,6,"591",20000,543.812,0.459895287958123,551.877500000002,0.626519237055173,825.387500000004,355.876174374789,680.22958624993
"113","0145L",2000,6,"591",21000,543.973,0.493612565445022,533.606874999998,0.601570507705312,825.387500000004,318.880649062223,680.22958624993
"114","0145L",2000,6,"591",22000,544.131,0.526701570680628,512.598125000004,0.572882840056909,825.387500000004,281.832389999705,680.22958624993
"115","0145L",2000,6,"591",23000,544.285,0.558952879581151,489.496875000026,0.541337841793698,825.387500000004,245.287634374719,680.22958624993
"116","0145L",2000,6,"591",24000,544.436,0.59057591623038,457.854999999981,0.498130530850692,825.387500000004,208.502143124642,680.22958624993
"117","0145L",2000,6,"591",25000,544.583,0.621361256544502,391.363750000019,0.407336034199231,825.387500000004,174.368657812229,680.22958624993
"118","0145L",2000,6,"591",26000,544.727,0.651518324607331,283.899375000037,0.260592307226243,825.387500000004,150.420331874833,680.22958624993
"119","0145L",2000,6,"591",27000,544.868,0.681047120418865,200.572500000009,0.146808588719357,825.387500000004,141.150382499931,680.22958624993
"120","0145L",2000,6,"591",28000,545.006,0.709947643979058,176.240000000005,0.113582305715604,825.387500000004,136.073649062459,680.22958624993
"121","0145L",2000,6,"591",29000,545.14,0.738010471204192,164.325000000004,0.0973122487140763,825.387500000004,131.463215624939,680.22958624993
"122","0145L",2000,6,"591",30000,545.27,0.765235602094244,155.156250000007,0.0847922247835096,825.387500000004,126.268999999942,680.22958624993
"123","0145L",2000,6,"591",31000,545.397,0.791832460733001,147.461874999994,0.0742854753213741,825.387500000004,120.590884531168,680.22958624993
"124","0145L",2000,6,"591",32000,545.521,0.817801047120417,140.381250000002,0.0646168078974299,825.387500000004,114.377764374924,680.22958624993
"125","0145L",2000,6,"591",33000,545.642,0.843141361256563,133.561249999995,0.055304026634272,825.387500000004,107.010868437392,680.22958624993
"126","0145L",2000,6,"591",34000,545.759,0.867643979057602,127.004375,0.0463505453080613,825.387500000004,97.818885312372,680.22958624993
"127","0145L",2000,6,"591",35000,545.873,0.891518324607347,121.103749999998,0.0382931802140901,825.387500000004,87.5594629685875,680.22958624993
"128","0145L",2000,6,"591",36000,545.983,0.914554973821986,115.662499999999,0.0308630964826964,825.387500000004,77.0968135935909,680.22958624993
"129","0145L",2000,6,"591",37000,546.09,0.936963350785355,109.962499999998,0.0230796869225861,825.387500000004,66.8704796873353,680.22958624993
"130","0145L",2000,6,"591",38000,546.194,0.958743455497381,104.335000000003,0.0153952768700464,825.387500000004,57.1163306248491,680.22958624993
"131","0145L",2000,6,"591",39000,546.294,0.97968586387435,98.6825000000026,0.00767672905627109,825.387500000004,48.0467946873468,680.22958624993
"132","0145L",2000,6,"591",40000,546.391,1,93.0606250000019,0,825.387500000004,39.5995498436023,680.22958624993
"133","0145L",2001,10,"592",8000,541.616,0,843.577500000014,1,843.577500000014,365.407691874971,365.407691874971
"134","0145L",2001,10,"592",9000,541.818,0.0423036649214658,814.193750000006,0.961809526904071,843.577500000014,353.423870312443,365.407691874971
"135","0145L",2001,10,"592",10000,542.016,0.083769633507849,781.952499999999,0.919905120873391,843.577500000014,341.117678125003,365.407691874971
"136","0145L",2001,10,"592",11000,542.211,0.124607329842938,752.77625000001,0.881984338445539,843.577500000014,329.428864218709,365.407691874971
"137","0145L",2001,10,"592",12000,542.402,0.164607329842945,726.271249999991,0.847535417208187,843.577500000014,317.749530312474,365.407691874971
"138","0145L",2001,10,"592",13000,542.59,0.203979057591634,700.399999999994,0.813910189758231,843.577500000014,304.818665624989,365.407691874971
"139","0145L",2001,10,"592",14000,542.775,0.242722513089005,664.668750000012,0.767469781648039,843.577500000014,290.427807812426,365.407691874971
"140","0145L",2001,10,"592",15000,542.956,0.280628272251317,614.012499999983,0.701631141148913,843.577500000014,277.23892499994,365.407691874971
"141","0145L",2001,10,"592",16000,543.134,0.317905759162311,583.288749999992,0.661699051208713,843.577500000014,264.184574374922,365.407691874971
"142","0145L",2001,10,"592",17000,543.309,0.354554973821988,559.77687500001,0.631140336625945,843.577500000014,249.954051406232,365.407691874971
"143","0145L",2001,10,"592",18000,543.48,0.390366492146606,536.499999999985,0.600887054847905,843.577500000014,234.512118749932,365.407691874971
"144","0145L",2001,10,"592",19000,543.648,0.425549738219905,513.454999999987,0.570935144268235,843.577500000014,216.685180624903,365.407691874971
"145","0145L",2001,10,"592",20000,543.812,0.459895287958123,492.310000000012,0.543452690408117,843.577500000014,196.370011249877,365.407691874971
"146","0145L",2001,10,"592",21000,543.973,0.493612565445022,472.051250000004,0.517122108136207,843.577500000014,173.015065937405,365.407691874971
"147","0145L",2001,10,"592",22000,544.131,0.526701570680628,448.964999999997,0.487116584351431,843.577500000014,149.526614999864,365.407691874971
"148","0145L",2001,10,"592",23000,544.285,0.558952879581151,417.103125000023,0.445705257343408,843.577500000014,127.083582812382,365.407691874971
"149","0145L",2001,10,"592",24000,544.436,0.59057591623038,360.104999999981,0.371623992721572,843.577500000014,106.189189374891,365.407691874971
"150","0145L",2001,10,"592",25000,544.583,0.621361256544502,275.422500000015,0.261560956589567,843.577500000014,92.9090420311913,365.407691874971
"151","0145L",2001,10,"592",26000,544.727,0.651518324607331,222.311249999999,0.192531518066023,843.577500000014,86.3298010937433,365.407691874971
"152","0145L",2001,10,"592",27000,544.868,0.681047120418865,191.234999999986,0.152141278918619,843.577500000014,83.8953156249909,365.407691874971
"153","0145L",2001,10,"592",28000,545.006,0.709947643979058,170.856250000012,0.125654730959204,843.577500000014,83.0197384375028,365.407691874971
"154","0145L",2001,10,"592",29000,545.14,0.738010471204192,157.800000000003,0.108685339225375,843.577500000014,82.3990718749819,365.407691874971
"155","0145L",2001,10,"592",30000,545.27,0.765235602094244,147.34375,0.0950952040551085,843.577500000014,81.2385937499866,365.407691874971
"156","0145L",2001,10,"592",31000,545.397,0.791832460733001,138.047499999993,0.0830127371978087,843.577500000014,79.6765653124794,365.407691874971
"157","0145L",2001,10,"592",32000,545.521,0.817801047120417,129.555625000008,0.071975727839887,843.577500000014,77.6816157812355,365.407691874971
"158","0145L",2001,10,"592",33000,545.642,0.843141361256563,121.257499999992,0.0611905380816136,843.577500000014,74.6177565624639,365.407691874971
"159","0145L",2001,10,"592",34000,545.759,0.867643979057602,113.823125000003,0.051527976345209,843.577500000014,69.6957432811978,365.407691874971
"160","0145L",2001,10,"592",35000,545.873,0.891518324607347,106.878750000003,0.0425022744996164,843.577500000014,63.6247196874319,365.407691874971
"161","0145L",2001,10,"592",36000,545.983,0.914554973821986,100.259375000001,0.0338989797244644,843.577500000014,57.0261017186713,365.407691874971
"162","0145L",2001,10,"592",37000,546.09,0.936963350785355,93.9062499999964,0.0256417338185573,843.577500000014,50.2724593749153,365.407691874971
"163","0145L",2001,10,"592",38000,546.194,0.958743455497381,87.1300000000047,0.0168345463998004,843.577500000014,43.5899324999191,365.407691874971
"164","0145L",2001,10,"592",39000,546.294,0.97968586387435,80.2412499999991,0.00788114114894858,843.577500000014,37.19311093742,365.407691874971
"165","0145L",2001,10,"592",40000,546.391,1,74.177499999998,0,843.577500000014,31.1171846874204,365.407691874971
"166","0145L",2002,10,"593",8000,541.616,0,815.945,1,815.945,324.851669374952,324.851669374952
"167","0145L",2002,10,"593",9000,541.818,0.0423036649214658,800.751250000008,0.979625993243317,815.945,315.812090312418,324.851669374952
"168","0145L",2002,10,"593",10000,542.016,0.083769633507849,775.295000000013,0.945490522441177,815.945,304.916470625023,324.851669374952
"169","0145L",2002,10,"593",11000,542.211,0.124607329842938,750.358124999999,0.912051505757268,815.945,293.751647656249,324.851669374952
"170","0145L",2002,10,"593",12000,542.402,0.164607329842945,727.468749999993,0.881358077149673,815.945,282.098145624943,324.851669374952
"171","0145L",2002,10,"593",13000,542.59,0.203979057591634,706.712499999994,0.853525055167371,815.945,268.63906718752,324.851669374952
"172","0145L",2002,10,"593",14000,542.775,0.242722513089005,684.203125000015,0.823341186251628,815.945,252.367634374983,324.851669374952
"173","0145L",2002,10,"593",15000,542.956,0.280628272251317,656.395000000004,0.786051976764752,815.945,233.553281249922,324.851669374952
"174","0145L",2002,10,"593",16000,543.134,0.317905759162311,614.787500000006,0.730258542877191,815.945,214.010849374936,324.851669374952
"175","0145L",2002,10,"593",17000,543.309,0.354554973821988,556.614375000034,0.652251491174519,815.945,197.702738437467,324.851669374952
"176","0145L",2002,10,"593",18000,543.48,0.390366492146606,519.299999999988,0.602214908476188,815.945,184.898159374978,324.851669374952
"177","0145L",2002,10,"593",19000,543.648,0.425549738219905,491.04250000001,0.564323111130118,815.945,171.312891249938,324.851669374952
"178","0145L",2002,10,"593",20000,543.812,0.459895287958123,466.607500000013,0.531557081999733,815.945,155.928215624946,324.851669374952
"179","0145L",2002,10,"593",21000,543.973,0.493612565445022,441.889999999999,0.498412235466858,815.945,138.245702343687,324.851669374952
"180","0145L",2002,10,"593",22000,544.131,0.526701570680628,408.436250000013,0.453552544571819,815.945,121.584000468676,324.851669374952
"181","0145L",2002,10,"593",23000,544.285,0.558952879581151,369.109375,0.400817306926738,815.945,107.539442187444,324.851669374952
"182","0145L",2002,10,"593",24000,544.436,0.59057591623038,323.932499999966,0.340237531920762,815.945,95.0081499999578,324.851669374952
"183","0145L",2002,10,"593",25000,544.583,0.621361256544502,278.231250000012,0.278954598063849,815.945,85.1605149999596,324.851669374952
"184","0145L",2002,10,"593",26000,544.727,0.651518324607331,235.570000000022,0.221748141741425,815.945,78.6651054687409,324.851669374952
"185","0145L",2002,10,"593",27000,544.868,0.681047120418865,204.51999999999,0.180111751133706,815.945,75.5751424999862,324.851669374952
"186","0145L",2002,10,"593",28000,545.006,0.709947643979058,183.721250000002,0.152221738922729,815.945,73.9021096874985,324.851669374952
"187","0145L",2002,10,"593",29000,545.14,0.738010471204192,168.112500000003,0.131291239344708,815.945,72.5362937499922,324.851669374952
"188","0145L",2002,10,"593",30000,545.27,0.765235602094244,155.312500000007,0.114127123409827,815.945,70.8724453124896,324.851669374952
"189","0145L",2002,10,"593",31000,545.397,0.791832460733001,143.921249999992,0.0988520659376753,815.945,69.0117309374873,324.851669374952
"190","0145L",2002,10,"593",32000,545.521,0.817801047120417,134.301875000005,0.0859529981469768,815.945,66.8602524999878,324.851669374952
"191","0145L",2002,10,"593",33000,545.642,0.843141361256563,125.536249999997,0.0741987634796432,815.945,63.7406834374669,324.851669374952
"192","0145L",2002,10,"593",34000,545.759,0.867643979057602,117.370625000003,0.063249096746775,815.945,58.8965848437074,324.851669374952
"193","0145L",2002,10,"593",35000,545.873,0.891518324607347,109.186874999992,0.0522751253575311,815.945,53.057209062441,324.851669374952
"194","0145L",2002,10,"593",36000,545.983,0.914554973821986,101.458125000005,0.0419112846519417,815.945,46.8490531249445,324.851669374952
"195","0145L",2002,10,"593",37000,546.09,0.936963350785355,93.9499999999971,0.0318432902805546,815.945,40.6247609374368,324.851669374952
"196","0145L",2002,10,"593",38000,546.194,0.958743455497381,85.9387500000012,0.0211006321724847,815.945,34.6224268749429,324.851669374952
"197","0145L",2002,10,"593",39000,546.294,0.97968586387435,77.8625000000029,0.0102708125381798,815.945,29.0436031249483,324.851669374952
"198","0145L",2002,10,"593",40000,546.391,1,70.2031250000073,0,815.945,23.9063267186975,324.851669374952
"199","0145L",2003,5,"594",8000,541.616,0,815.311853448278,1,815.311853448278,367.740955139707,367.740955139707
"200","0145L",2003,5,"594",9000,541.818,0.0423036649214658,807.487500000003,0.98954796571111,815.311853448278,355.799647187589,367.740955139707
"201","0145L",2003,5,"594",10000,542.016,0.083769633507849,788.820000000007,0.964611291853307,815.311853448278,340.347529374973,367.740955139707
"202","0145L",2003,5,"594",11000,542.211,0.124607329842938,765.540625000001,0.933513920379421,815.311853448278,323.956212343706,367.740955139707
"203","0145L",2003,5,"594",12000,542.402,0.164607329842945,742.227499999994,0.902371464521298,815.311853448278,306.902952812452,367.740955139707
"204","0145L",2003,5,"594",13000,542.59,0.203979057591634,719.393749999996,0.871869373898522,815.311853448278,288.436171874964,367.740955139707
"205","0145L",2003,5,"594",14000,542.775,0.242722513089005,698.984375000007,0.844605844876616,815.311853448278,267.342063281219,367.740955139707
"206","0145L",2003,5,"594",15000,542.956,0.280628272251317,678.749999999985,0.817576086735883,815.311853448278,242.955248124985,367.740955139707
"207","0145L",2003,5,"594",16000,543.134,0.317905759162311,650.864999999991,0.780326366605986,815.311853448278,215.861028437488,367.740955139707
"208","0145L",2003,5,"594",17000,543.309,0.354554973821988,585.61500000002,0.693163223752296,815.311853448278,190.841601249937,367.740955139707
"209","0145L",2003,5,"594",18000,543.48,0.390366492146606,507.824999999983,0.589248727467317,815.311853448278,174.685562499988,367.740955139707
"210","0145L",2003,5,"594",19000,543.648,0.425549738219905,465.572499999995,0.532806417989522,815.311853448278,161.96460062496,367.740955139707
"211","0145L",2003,5,"594",20000,543.812,0.459895287958123,437.045000000013,0.494698424767174,815.311853448278,148.638874374941,367.740955139707
"212","0145L",2003,5,"594",21000,543.973,0.493612565445022,412.035000000003,0.461289226257249,815.311853448278,133.190814531175,367.740955139707
"213","0145L",2003,5,"594",22000,544.131,0.526701570680628,385.861250000016,0.426325451387262,815.311853448278,118.208422656186,367.740955139707
